0.196264,-3.704639,-0.247974,-0.405970,-0.304755,-0.133246,0.235840
0.196411,-3.706401,-0.248006,-0.406077,-0.304787,-0.133263,0.235913
0.196525,-3.707772,-0.248031,-0.406161,-0.304811,-0.133276,0.235969
0.196607,-3.708753,-0.248048,-0.406221,-0.304829,-0.133285,0.236010
0.196656,-3.709342,-0.248059,-0.406257,-0.304839,-0.133290,0.236034
0.196673,-3.709539,-0.248062,-0.406269,-0.304843,-0.133292,0.236042
0.196656,-3.709342,-0.248059,-0.406257,-0.304839,-0.133290,0.236034
0.196607,-3.708753,-0.248048,-0.406221,-0.304829,-0.133285,0.236010
0.196525,-3.707772,-0.248031,-0.406161,-0.304811,-0.133276,0.235969
0.196411,-3.706401,-0.248006,-0.406077,-0.304787,-0.133263,0.235913
0.196264,-3.704639,-0.247974,-0.405970,-0.304755,-0.133246,0.235840
0.196085,-3.702491,-0.247935,-0.405839,-0.304717,-0.133226,0.235752
0.195873,-3.699956,-0.247890,-0.405685,-0.304672,-0.133202,0.235647
0.195630,-3.697040,-0.247837,-0.405507,-0.304620,-0.133175,0.235527
0.195355,-3.693743,-0.247778,-0.405306,-0.304561,-0.133144,0.235392
0.195049,-3.690071,-0.247711,-0.405082,-0.304496,-0.133109,0.235241
0.194712,-3.686027,-0.247638,-0.404836,-0.304424,-0.133071,0.235074
0.194344,-3.681616,-0.247559,-0.404567,-0.304345,-0.133030,0.234892
0.193946,-3.676842,-0.247473,-0.404276,-0.304260,-0.132985,0.234696
0.193518,-3.671711,-0.247380,-0.403963,-0.304169,-0.132937,0.234485
0.193061,-3.666228,-0.247281,-0.403629,-0.304071,-0.132885,0.234259
0.192574,-3.660399,-0.247176,-0.403274,-0.303967,-0.132830,0.234019
0.192060,-3.654231,-0.247065,-0.402898,-0.303857,-0.132772,0.233765
0.191518,-3.647730,-0.246948,-0.402502,-0.303741,-0.132711,0.233498
0.190949,-3.640906,-0.246825,-0.402086,-0.303620,-0.132647,0.233217
0.190353,-3.633764,-0.246696,-0.401651,-0.303492,-0.132580,0.232923
0.189732,-3.626312,-0.246562,-0.401196,-0.303360,-0.132510,0.232616
0.189085,-3.618560,-0.246422,-0.400724,-0.303222,-0.132437,0.232297
0.188414,-3.610517,-0.246277,-0.400234,-0.303078,-0.132362,0.231966
0.187720,-3.602192,-0.246127,-0.399726,-0.302930,-0.132283,0.231623
0.187003,-3.593595,-0.245972,-0.399202,-0.302777,-0.132203,0.231269
0.186264,-3.584736,-0.245812,-0.398663,-0.302619,-0.132119,0.230904
0.185505,-3.575626,-0.245648,-0.398107,-0.302457,-0.132034,0.230529
0.184725,-3.566275,-0.245479,-0.397537,-0.302290,-0.131946,0.230144
0.183926,-3.556697,-0.245306,-0.396954,-0.302119,-0.131856,0.229750
0.183109,-3.546900,-0.245129,-0.396357,-0.301945,-0.131764,0.229347
0.182275,-3.536901,-0.244949,-0.395747,-0.301767,-0.131670,0.228935
0.181425,-3.526710,-0.244765,-0.395126,-0.301585,-0.131574,0.228516
0.180560,-3.516340,-0.244578,-0.394494,-0.301400,-0.131476,0.228089
0.179682,-3.505807,-0.244388,-0.393852,-0.301213,-0.131377,0.227655
0.178791,-3.495122,-0.244196,-0.393201,-0.301022,-0.131277,0.227215
0.177888,-3.484301,-0.244001,-0.392541,-0.300830,-0.131175,0.226770
0.176976,-3.473359,-0.243803,-0.391875,-0.300635,-0.131072,0.226319
0.176054,-3.462311,-0.243604,-0.391201,-0.300438,-0.130969,0.225864
0.175125,-3.451172,-0.243403,-0.390522,-0.300239,-0.130864,0.225406
0.174190,-3.439960,-0.243201,-0.389839,-0.300040,-0.130759,0.224944
0.173250,-3.428689,-0.242998,-0.389152,-0.299839,-0.130653,0.224480
0.172307,-3.417379,-0.242794,-0.388463,-0.299637,-0.130546,0.224015
0.171362,-3.406045,-0.242589,-0.387772,-0.299435,-0.130440,0.223548
0.170416,-3.394705,-0.242385,-0.387081,-0.299233,-0.130333,0.223081
0.169471,-3.383379,-0.242181,-0.386391,-0.299032,-0.130227,0.222615
0.168529,-3.372084,-0.241977,-0.385702,-0.298830,-0.130121,0.222150
0.167592,-3.360840,-0.241774,-0.385017,-0.298630,-0.130015,0.221687
0.166660,-3.349665,-0.241573,-0.384336,-0.298431,-0.129910,0.221227
0.165735,-3.338580,-0.241373,-0.383660,-0.298233,-0.129806,0.220771
0.164820,-3.327606,-0.241175,-0.382992,-0.298038,-0.129703,0.220319
0.163916,-3.316763,-0.240979,-0.382331,-0.297845,-0.129601,0.219873
0.163024,-3.306072,-0.240787,-0.381679,-0.297654,-0.129500,0.219433
0.162147,-3.295553,-0.240597,-0.381038,-0.297467,-0.129401,0.219000
0.161286,-3.285232,-0.240411,-0.380409,-0.297283,-0.129304,0.218575
0.160443,-3.275129,-0.240228,-0.379793,-0.297103,-0.129209,0.218159
0.159621,-3.265265,-0.240051,-0.379192,-0.296927,-0.129117,0.217753
0.158820,-3.255667,-0.239878,-0.378607,-0.296756,-0.129026,0.217358
0.158044,-3.246356,-0.239710,-0.378040,-0.296590,-0.128939,0.216974
0.157293,-3.237358,-0.239547,-0.377491,-0.296430,-0.128854,0.216604
0.156571,-3.228696,-0.239391,-0.376963,-0.296276,-0.128773,0.216247
0.155879,-3.220395,-0.239241,-0.376458,-0.296128,-0.128695,0.215906
0.155219,-3.212482,-0.239099,-0.375975,-0.295987,-0.128621,0.215580
0.154593,-3.204981,-0.238963,-0.375518,-0.295853,-0.128550,0.215271
0.154004,-3.197918,-0.238836,-0.375088,-0.295727,-0.128484,0.214980
0.153454,-3.191322,-0.238717,-0.374686,-0.295610,-0.128422,0.214709
0.152945,-3.185216,-0.238607,-0.374314,-0.295501,-0.128364,0.214457
0.152479,-3.179631,-0.238506,-0.373973,-0.295401,-0.128312,0.214228
0.152059,-3.174595,-0.238416,-0.373666,-0.295312,-0.128264,0.214020
0.151687,-3.170134,-0.238335,-0.373394,-0.295232,-0.128222,0.213837
0.151365,-3.166277,-0.238265,-0.373159,-0.295164,-0.128186,0.213678
0.151097,-3.163055,-0.238207,-0.372963,-0.295106,-0.128156,0.213545
0.150883,-3.160496,-0.238161,-0.372807,-0.295060,-0.128132,0.213440
0.150728,-3.158630,-0.238128,-0.372693,-0.295027,-0.128114,0.213363
0.150632,-3.157487,-0.238107,-0.372624,-0.295007,-0.128104,0.213316
0.150600,3.157100,0.238100,0.372600,0.295000,0.128100,-0.213300
0.150600,3.157100,0.238100,0.372600,0.295000,0.128100,0.213300
-0.150752,3.158492,0.238352,0.373096,0.295193,-0.128125,-0.213395
-0.151182,3.162436,0.239067,0.374502,0.295740,-0.128196,-0.213663
